,날짜,구,생활인구수,유동인구수,전체점포수,프랜차이즈점포수,일반점포수,확진자수
1162,2020-03-19,동대문구,360152.2697,290847.9167,21212,1475,19737,0
1163,2020-03-19,동작구,406816.1947,308174.5833,15894,1581,14313,2
1164,2020-03-19,마포구,463558.1756,341530.4167,28419,2417,26002,3
1165,2020-03-19,서대문구,373677.0735,255465,15024,1489,13535,0
1166,2020-03-19,서초구,589587.2861,422477.9167,36555,2544,34011,0
1167,2020-03-19,성동구,357683.1941,263308.75,17072,1334,15738,1
1168,2020-03-19,성북구,435096.9459,335828.75,17228,1584,15644,0
1169,2020-03-19,송파구,767644.5483,520327.5,37450,3186,34264,2
1170,2020-03-19,양천구,408386.6217,321846.6667,18361,1655,16706,1
1171,2020-03-19,영등포구,474286.5737,406223.75,27266,2258,25008,2
1172,2020-03-19,용산구,288815.8776,213210.4167,19047,1178,17869,1
1173,2020-03-19,은평구,448606.1884,327112.0833,18313,1554,16759,0
1174,2020-03-19,종로구,281161.5286,221851.6667,25500,1616,23884,0
1175,2020-03-19,중구,273821.0486,236426.25,40338,2095,38243,0
1176,2020-03-19,중랑구,361382.5366,288870.4167,16161,1275,14886,0
1177,2020-03-20,강남구,851396.9949,615048.75,55875,4371,51504,0
1178,2020-03-20,강동구,512147.4814,330459.5833,20974,1901,19073,2
1179,2020-03-20,강북구,306404.4475,232245.4167,13417,1075,12342,0
1180,2020-03-20,강서구,544801.2514,436580.4167,25902,2633,23269,1
1181,2020-03-20,관악구,491902.8937,384766.6667,19734,1908,17826,1
1182,2020-03-20,광진구,368285.3392,284674.1667,19004,1662,17342,1
1183,2020-03-20,구로구,392112.4395,351391.6667,22318,1785,20533,1
1184,2020-03-20,금천구,232641.8662,232898.3333,15677,1274,14403,0
1185,2020-03-20,노원구,530499.8381,387103.3333,18188,1859,16329,2
1186,2020-03-20,도봉구,281212.1776,234989.1667,11691,992,10699,0
1187,2020-03-20,동대문구,358085.3616,288494.5833,21212,1475,19737,0
1188,2020-03-20,동작구,405938.8169,307545.8333,15894,1581,14313,2
1189,2020-03-20,마포구,468036.2858,345547.0833,28419,2417,26002,0
1190,2020-03-20,서대문구,370749.0076,253985.4167,15024,1489,13535,0
1191,2020-03-20,서초구,592500.9983,424172.5,36555,2544,34011,2
1192,2020-03-20,성동구,356896.5243,262398.3333,17072,1334,15738,1
1193,2020-03-20,성북구,432513.6373,333380.8333,17228,1584,15644,1
1194,2020-03-20,송파구,766564.0723,518442.0833,37450,3186,34264,0
1195,2020-03-20,양천구,407713.2931,320591.6667,18361,1655,16706,0
1196,2020-03-20,영등포구,473801.7413,404369.1667,27266,2258,25008,1
1197,2020-03-20,용산구,291658.4717,215232.9167,19047,1178,17869,0
1198,2020-03-20,은평구,446262.3057,324894.1667,18313,1554,16759,1
1199,2020-03-20,종로구,282581.5693,221829.1667,25500,1616,23884,0
1200,2020-03-20,중구,273051.2388,233613.3333,40338,2095,38243,0
1201,2020-03-20,중랑구,360249.0577,287180.4167,16161,1275,14886,1
1202,2020-03-21,강남구,722221.5754,487870.8333,55875,4371,51504,0
1203,2020-03-21,강동구,523453.4721,340042.9167,20974,1901,19073,0
1204,2020-03-21,강북구,318125.104,241459.1667,13417,1075,12342,0
1205,2020-03-21,강서구,547500.881,437730.8333,25902,2633,23269,1
1206,2020-03-21,관악구,515004.9085,403625,19734,1908,17826,0
1207,2020-03-21,광진구,377323.6197,291694.1667,19004,1662,17342,0
1208,2020-03-21,구로구,382164.0445,337660.8333,22318,1785,20533,0
1209,2020-03-21,금천구,209372.8123,200930.4167,15677,1274,14403,0
1210,2020-03-21,노원구,548611.2622,402974.1667,18188,1859,16329,0
1211,2020-03-21,도봉구,293431.8923,247460.4167,11691,992,10699,0
1212,2020-03-21,동대문구,354784.9924,282433.75,21212,1475,19737,0
1213,2020-03-21,동작구,410878.198,309399.1667,15894,1581,14313,0
1214,2020-03-21,마포구,453271.7494,326513.3333,28419,2417,26002,0
1215,2020-03-21,서대문구,356118.5928,248090.4167,15024,1489,13535,2
1216,2020-03-21,서초구,526588.0634,354958.3333,36555,2544,34011,1
1217,2020-03-21,성동구,338143.6131,238688.75,17072,1334,15738,1
1218,2020-03-21,성북구,439934.2939,338565,17228,1584,15644,0
1219,2020-03-21,송파구,754732.2878,502730.4167,37450,3186,34264,0
1220,2020-03-21,양천구,418539.7003,333367.0833,18361,1655,16706,0
1221,2020-03-21,영등포구,423522.1742,350707.5,27266,2258,25008,1
1222,2020-03-21,용산구,275353.8143,198167.0833,19047,1178,17869,0
1223,2020-03-21,은평구,468077.6786,344351.6667,18313,1554,16759,0
1224,2020-03-21,종로구,235392.5027,166923.75,25500,1616,23884,0
1225,2020-03-21,중구,193229.8359,142887.0833,40338,2095,38243,0
1226,2020-03-21,중랑구,374637.6905,299984.1667,16161,1275,14886,2
1227,2020-03-22,강남구,675940.7763,454995.8333,55875,4371,51504,0
1228,2020-03-22,강동구,524610.1746,343020,20974,1901,19073,0
1229,2020-03-22,강북구,323973.6144,250844.1667,13417,1075,12342,0
1230,2020-03-22,강서구,550251.3606,443557.0833,25902,2633,23269,1
1231,2020-03-22,관악구,521573.0325,414904.5833,19734,1908,17826,0
1232,2020-03-22,광진구,378238.4832,296459.5833,19004,1662,17342,0
1233,2020-03-22,구로구,384442.0225,346182.0833,22318,1785,20533,0
1234,2020-03-22,금천구,207771.7815,202552.5,15677,1274,14403,0
1235,2020-03-22,노원구,554230.7981,416355,18188,1859,16329,0
1236,2020-03-22,도봉구,299193.0568,258699.1667,11691,992,10699,1
1237,2020-03-22,동대문구,352922.0869,286541.6667,21212,1475,19737,0
1238,2020-03-22,동작구,412238.0105,314526.6667,15894,1581,14313,0
1239,2020-03-22,마포구,441504.7065,320152.5,28419,2417,26002,0
1240,2020-03-22,서대문구,354382.622,252155,15024,1489,13535,2
1241,2020-03-22,서초구,501719.8473,339050.4167,36555,2544,34011,0
1242,2020-03-22,성동구,332548.3538,236423.3333,17072,1334,15738,0
1243,2020-03-22,성북구,444801.2195,348483.3333,17228,1584,15644,1
1244,2020-03-22,송파구,749242.5506,503708.75,37450,3186,34264,0
1245,2020-03-22,양천구,421681.0842,341458.75,18361,1655,16706,0
1246,2020-03-22,영등포구,414763.7961,344740.8333,27266,2258,25008,0
1247,2020-03-22,용산구,269384.6406,194542.9167,19047,1178,17869,0
1248,2020-03-22,은평구,476251.3162,356779.5833,18313,1554,16759,1
1249,2020-03-22,종로구,220249.7626,153700,25500,1616,23884,0
1250,2020-03-22,중구,170672.2484,124896.6667,40338,2095,38243,0
1251,2020-03-22,중랑구,380084.8729,308445.4167,16161,1275,14886,0
1252,2020-03-23,강남구,850409.8805,613717.0833,55875,4371,51504,1
1253,2020-03-23,강동구,512583.0442,330227.0833,20974,1901,19073,0
1254,2020-03-23,강북구,307579.3066,231977.9167,13417,1075,12342,0
1255,2020-03-23,강서구,546477.6827,436926.6667,25902,2633,23269,0
1256,2020-03-23,관악구,492362.2626,384950.4167,19734,1908,17826,0
1257,2020-03-23,광진구,366650.2447,281896.6667,19004,1662,17342,0
1258,2020-03-23,구로구,394325.5508,353780.8333,22318,1785,20533,0
1259,2020-03-23,금천구,236434.2497,237857.5,15677,1274,14403,0
1260,2020-03-23,노원구,530266.5907,387330,18188,1859,16329,0
1261,2020-03-23,도봉구,281775.5013,235098.75,11691,992,10699,0
1262,2020-03-23,동대문구,359145.9617,290952.0833,21212,1475,19737,0
1263,2020-03-23,동작구,406661.6374,306655,15894,1581,14313,0
1264,2020-03-23,마포구,463474.5001,341840,28419,2417,26002,0
1265,2020-03-23,서대문구,371227.592,253712.5,15024,1489,13535,0
1266,2020-03-23,서초구,592826.2869,423989.1667,36555,2544,34011,0
1267,2020-03-23,성동구,356599.9746,261333.75,17072,1334,15738,0
1268,2020-03-23,성북구,432261.5674,334554.1667,17228,1584,15644,0
1269,2020-03-23,송파구,765000.3197,517321.6667,37450,3186,34264,1
1270,2020-03-23,양천구,407087.2757,320235.8333,18361,1655,16706,0
1271,2020-03-23,영등포구,477301.4896,408197.9167,27266,2258,25008,1
1272,2020-03-23,용산구,287750.0916,212220.8333,19047,1178,17869,1
1273,2020-03-23,은평구,448327.0306,326436.6667,18313,1554,16759,0
1274,2020-03-23,종로구,281549.0282,221082.0833,25500,1616,23884,1
1275,2020-03-23,중구,272075.6958,236943.3333,40338,2095,38243,0
1276,2020-03-23,중랑구,361172.316,288490.4167,16161,1275,14886,0
1277,2020-03-24,강남구,856550.2412,616286.25,55875,4371,51504,1
1278,2020-03-24,강동구,510362.8323,329032.5,20974,1901,19073,1
1279,2020-03-24,강북구,306670.1694,231017.5,13417,1075,12342,0
1280,2020-03-24,강서구,545417.1575,435508.3333,25902,2633,23269,2
1281,2020-03-24,관악구,491169.3255,384474.1667,19734,1908,17826,0
1282,2020-03-24,광진구,365543.8253,280734.5833,19004,1662,17342,0
1283,2020-03-24,구로구,391086.5736,351070,22318,1785,20533,0
1284,2020-03-24,금천구,235240.473,235826.25,15677,1274,14403,0
1285,2020-03-24,노원구,529127.5046,386472.0833,18188,1859,16329,0
1286,2020-03-24,도봉구,280482.0064,233662.9167,11691,992,10699,1
1287,2020-03-24,동대문구,359573.7621,290337.0833,21212,1475,19737,1
1288,2020-03-24,동작구,406455.5043,306647.9167,15894,1581,14313,1
1289,2020-03-24,마포구,465157.8255,342282.0833,28419,2417,26002,0
1290,2020-03-24,서대문구,370446.1046,253897.0833,15024,1489,13535,0
1291,2020-03-24,서초구,597756.9274,424905.8333,36555,2544,34011,1
1292,2020-03-24,성동구,357497.6764,262068.3333,17072,1334,15738,0
1293,2020-03-24,성북구,431951.5985,333500,17228,1584,15644,0
1294,2020-03-24,송파구,764680.2677,517370.8333,37450,3186,34264,0
1295,2020-03-24,양천구,406993.1199,319466.6667,18361,1655,16706,0
1296,2020-03-24,영등포구,478094.1659,407604.1667,27266,2258,25008,0
1297,2020-03-24,용산구,289435.1539,213188.75,19047,1178,17869,1
1298,2020-03-24,은평구,447220.2442,324211.25,18313,1554,16759,1
1299,2020-03-24,종로구,286597.6087,224332.5,25500,1616,23884,1
1300,2020-03-24,중구,276589.5457,237945.4167,40338,2095,38243,0
1301,2020-03-24,중랑구,359393.5208,286448.3333,16161,1275,14886,2
1302,2020-03-24,중랑구,359393.5208,286448.3333,16161,1275,14886,1
1303,2020-03-25,강남구,855353.1181,616283.75,55875,4371,51504,4
1304,2020-03-25,강동구,509821.5029,328753.3333,20974,1901,19073,0
1305,2020-03-25,강북구,305565.0344,230404.1667,13417,1075,12342,0
1306,2020-03-25,강서구,544696.7432,435462.9167,25902,2633,23269,1
1307,2020-03-25,관악구,489809.9385,384372.0833,19734,1908,17826,0
1308,2020-03-25,광진구,366993.24,281768.75,19004,1662,17342,0
1309,2020-03-25,구로구,393638.2594,351250,22318,1785,20533,0
1310,2020-03-25,금천구,234913.9607,235017.9167,15677,1274,14403,1
1311,2020-03-25,노원구,527913.3474,386469.5833,18188,1859,16329,0
1312,2020-03-25,도봉구,279584.0509,232966.25,11691,992,10699,0
1313,2020-03-25,동대문구,359585.3743,290367.5,21212,1475,19737,0
1314,2020-03-25,동작구,405744.5869,306544.1667,15894,1581,14313,2
1315,2020-03-25,마포구,465679.1544,343739.5833,28419,2417,26002,0
1316,2020-03-25,서대문구,368132.0048,253740,15024,1489,13535,0
1317,2020-03-25,서초구,594975.6011,424564.1667,36555,2544,34011,3
1318,2020-03-25,성동구,358125.4863,262410.4167,17072,1334,15738,0
1319,2020-03-25,성북구,430741.7146,333453.3333,17228,1584,15644,0
1320,2020-03-25,송파구,764674.7818,518411.6667,37450,3186,34264,0
1321,2020-03-25,양천구,405146.7925,319122.0833,18361,1655,16706,0
1322,2020-03-25,영등포구,476002.5227,407868.3333,27266,2258,25008,0
1323,2020-03-25,용산구,290937.0971,214076.25,19047,1178,17869,0
1324,2020-03-25,은평구,445372.2619,323906.6667,18313,1554,16759,0
1325,2020-03-25,종로구,286199.5183,224908.3333,25500,1616,23884,0
1326,2020-03-25,중구,274449.6726,236991.6667,40338,2095,38243,0
1327,2020-03-25,중랑구,357755.6192,285932.9167,16161,1275,14886,2
1328,2020-03-26,강남구,858010.7331,616257.9167,55875,4371,51504,4
1329,2020-03-26,강동구,510602.6677,329281.25,20974,1901,19073,1
1330,2020-03-26,강북구,306115.5233,231185,13417,1075,12342,0
1331,2020-03-26,강서구,545140.3774,435687.5,25902,2633,23269,0
1332,2020-03-26,관악구,491289.7638,384585.8333,19734,1908,17826,0
1333,2020-03-26,광진구,366111.0167,281241.25,19004,1662,17342,0
1334,2020-03-26,구로구,394473.9113,352295.8333,22318,1785,20533,2
1335,2020-03-26,금천구,235300.5449,235181.25,15677,1274,14403,1
1336,2020-03-26,노원구,529997.2477,386812.9167,18188,1859,16329,0
1337,2020-03-26,도봉구,280800.0225,234131.6667,11691,992,10699,0
1338,2020-03-26,동대문구,360826.4294,290641.25,21212,1475,19737,0
1339,2020-03-26,동작구,406328.2564,306950,15894,1581,14313,0
1340,2020-03-26,마포구,464875.6923,342548.75,28419,2417,26002,0
1341,2020-03-26,서대문구,369870.1911,254482.0833,15024,1489,13535,0
1342,2020-03-26,서초구,596143.3342,423591.6667,36555,2544,34011,1
1343,2020-03-26,성동구,358559.9015,262079.5833,17072,1334,15738,0
1344,2020-03-26,성북구,432521.7892,334277.9167,17228,1584,15644,1
1345,2020-03-26,송파구,766107.8358,518344.1667,37450,3186,34264,2
1346,2020-03-26,양천구,406890.4937,319745,18361,1655,16706,0
1347,2020-03-26,영등포구,474731.0362,405995.4167,27266,2258,25008,0
1348,2020-03-26,용산구,291709.6829,213351.25,19047,1178,17869,1
1349,2020-03-26,은평구,447518.6798,325952.9167,18313,1554,16759,0
1350,2020-03-26,종로구,284808.4783,223313.3333,25500,1616,23884,0
1351,2020-03-26,중구,274327.4289,236280,40338,2095,38243,0
1352,2020-03-26,중랑구,359159.4196,287305.4167,16161,1275,14886,1
1353,2020-03-27,강남구,855765.3524,614022.9167,55875,4371,51504,2
1354,2020-03-27,강동구,511236.7546,329881.6667,20974,1901,19073,0
1355,2020-03-27,강북구,307248.5891,231423.75,13417,1075,12342,0
1356,2020-03-27,강서구,543479.0335,434737.5,25902,2633,23269,0
1357,2020-03-27,관악구,491495.9599,384534.1667,19734,1908,17826,1
1358,2020-03-27,광진구,368985.4351,282990.8333,19004,1662,17342,0
1359,2020-03-27,구로구,394939.749,352174.5833,22318,1785,20533,1
1360,2020-03-27,금천구,233838.0342,233589.5833,15677,1274,14403,1
1361,2020-03-27,노원구,530888.8053,387328.3333,18188,1859,16329,0
1362,2020-03-27,도봉구,280131.2152,233512.0833,11691,992,10699,1
1363,2020-03-27,동대문구,359834.2537,290033.75,21212,1475,19737,0
1364,2020-03-27,동작구,407694.2347,307117.9167,15894,1581,14313,0
1365,2020-03-27,마포구,469150.2357,344630,28419,2417,26002,1
1366,2020-03-27,서대문구,367432.4438,253327.5,15024,1489,13535,0
1367,2020-03-27,서초구,596150.5461,423505.4167,36555,2544,34011,1
1368,2020-03-27,성동구,357849.8532,261608.3333,17072,1334,15738,0
1369,2020-03-27,성북구,431836.0805,333388.3333,17228,1584,15644,1
1370,2020-03-27,송파구,767803.8274,518502.9167,37450,3186,34264,1
1371,2020-03-27,양천구,407326.0277,319875.4167,18361,1655,16706,0
1372,2020-03-27,영등포구,475525.6494,405566.25,27266,2258,25008,1
1373,2020-03-27,용산구,293021.5918,214251.6667,19047,1178,17869,0
1374,2020-03-27,은평구,448587.2567,325356.25,18313,1554,16759,0
1375,2020-03-27,종로구,282978.8231,220643.3333,25500,1616,23884,0
1376,2020-03-27,중구,272236.9152,232349.1667,40338,2095,38243,1
1377,2020-03-27,중랑구,360063.8198,287002.9167,16161,1275,14886,2
1378,2020-03-27,중랑구,360063.8198,287002.9167,16161,1275,14886,1
1379,2020-03-28,강남구,720906.3227,490211.6667,55875,4371,51504,5
1380,2020-03-28,강동구,520522.0426,341008.75,20974,1901,19073,0
1381,2020-03-28,강북구,318205.0705,243836.25,13417,1075,12342,0
1382,2020-03-28,강서구,546591.7664,440383.3333,25902,2633,23269,0
1383,2020-03-28,관악구,512957.0338,406251.6667,19734,1908,17826,1
1384,2020-03-28,광진구,378094.1107,293140.8333,19004,1662,17342,0
1385,2020-03-28,구로구,382980.182,341354.1667,22318,1785,20533,4
1386,2020-03-28,금천구,208586.6955,202842.5,15677,1274,14403,1
1387,2020-03-28,금천구,208586.6955,202842.5,15677,1274,14403,1
1388,2020-03-28,노원구,549665.5907,409982.9167,18188,1859,16329,0
1389,2020-03-28,도봉구,291901.6407,248745.8333,11691,992,10699,0
1390,2020-03-28,동대문구,355434.36,287579.1667,21212,1475,19737,0
1391,2020-03-28,동작구,413045.6877,314671.6667,15894,1581,14313,3
1392,2020-03-28,마포구,451941.8048,329193.3333,28419,2417,26002,0
1393,2020-03-28,서대문구,352887.5364,252047.5,15024,1489,13535,0
1394,2020-03-28,서초구,526999.9771,358394.5833,36555,2544,34011,4
1395,2020-03-28,성동구,338885.003,242232.9167,17072,1334,15738,0
1396,2020-03-28,성북구,439312.1815,342736.25,17228,1584,15644,0
1397,2020-03-28,송파구,755947.8282,507214.5833,37450,3186,34264,1
1398,2020-03-28,양천구,418718.7597,335845,18361,1655,16706,1
1399,2020-03-28,영등포구,424574.3612,352671.6667,27266,2258,25008,0
1400,2020-03-28,용산구,276918.2793,198681.25,19047,1178,17869,0
1401,2020-03-28,은평구,469775.034,347974.5833,18313,1554,16759,0
1402,2020-03-28,종로구,235799.4459,168576.6667,25500,1616,23884,0
1403,2020-03-28,중구,192968.1048,144531.6667,40338,2095,38243,1
1404,2020-03-28,중랑구,373859.6576,301955,16161,1275,14886,0
1405,2020-03-29,강남구,674480.5382,451665.8333,55875,4371,51504,4
1406,2020-03-29,강동구,523072.8722,341911.25,20974,1901,19073,0
1407,2020-03-29,강북구,323141.6565,248494.1667,13417,1075,12342,0
1408,2020-03-29,강서구,549322.6897,441447.5,25902,2633,23269,0
1409,2020-03-29,관악구,520548.6996,413444.1667,19734,1908,17826,3
1410,2020-03-29,광진구,377945.0883,294041.6667,19004,1662,17342,1
1411,2020-03-29,구로구,385900.8574,345261.6667,22318,1785,20533,1
1412,2020-03-29,금천구,208798.8069,202672.5,15677,1274,14403,4
1413,2020-03-29,노원구,555385.5129,416191.25,18188,1859,16329,0
1414,2020-03-29,도봉구,298352.9207,256363.75,11691,992,10699,1
1415,2020-03-29,동대문구,354623.8517,286780.4167,21212,1475,19737,0
1416,2020-03-29,동작구,413568.7806,314041.6667,15894,1581,14313,2
1417,2020-03-29,마포구,440123.794,318185,28419,2417,26002,1
1418,2020-03-29,서대문구,351128.4211,250943.75,15024,1489,13535,1
1419,2020-03-29,서초구,502961.5904,338520.4167,36555,2544,34011,0
1420,2020-03-29,성동구,333921.396,236813.3333,17072,1334,15738,0
1421,2020-03-29,성북구,444938.8081,347360.4167,17228,1584,15644,0
1422,2020-03-29,송파구,748879.0848,502924.1667,37450,3186,34264,1
1423,2020-03-29,양천구,420868.3168,340293.75,18361,1655,16706,0
1424,2020-03-29,영등포구,418210.1373,345990,27266,2258,25008,0
1425,2020-03-29,용산구,270088.3277,192959.5833,19047,1178,17869,1
1426,2020-03-29,은평구,477140.3148,355977.0833,18313,1554,16759,0
1427,2020-03-29,종로구,220597.8746,153025,25500,1616,23884,0
1428,2020-03-29,중구,171334.9104,125302.5,40338,2095,38243,0
